110,1600,1765,2125
111,148,185,222
111,148,465,472
111,198,577,586
111,275,1921,1923
111,277,1371,1375
111,291,685,703
111,370,666,703
111,600,905,986
111,666,888,999
111,837,1485,1569
111,1080,1617,1764
111,1188,1656,1839
111,1332,1369,1702
112,122,420,426
112,161,287,308
112,184,560,568
112,204,446,462
112,212,300,336
112,224,272,320
112,266,326,380
112,329,756,777
112,357,1491,1498
112,476,616,700
112,672,896,1008
112,850,1085,1237
112,864,912,1120
112,876,1841,1905
113,116,271,284
113,124,220,241
113,146,166,209
113,166,207,246
113,264,463,492
113,368,727,758
113,387,985,1005
113,678,904,1017
113,775,1904,1946
113,956,1882,1961
113,1214,1255,1556
114,129,198,225
114,136,360,370
114,144,237,261
114,152,190,228
114,164,990,992
114,171,372,387
114,229,798,805
114,252,560,578
114,261,355,400
114,292,360,418
114,298,755,771
114,318,540,576
114,360,414,492
114,380,684,722
114,465,703,766
114,552,606,732
114,558,1548,1572
114,568,1662,1684
114,608,627,779
114,684,912,1026
114,720,932,1058
114,885,1011,1200
114,1368,1406,1748
114,1777,1950,2353
115,122,149,188
115,186,612,619
115,366,384,475
115,405,1500,1510
115,430,485,580
115,470,525,630
115,510,1325,1350
115,636,1101,1168
115,639,1199,1257
115,690,920,1035
115,890,1000,1195
115,1842,1869,2338
116,118,138,180
116,121,607,610
116,136,176,212
116,150,906,908
116,210,1342,1344
116,217,656,665
116,262,320,374
116,271,305,368
116,300,384,440
116,314,358,428
116,402,510,584
116,469,1518,1533
116,493,638,725
116,696,928,1044
116,1368,1900,2112
117,156,195,234
117,390,702,741
117,438,468,573
117,459,936,972
117,585,1089,1143
117,676,1272,1333
117,694,1259,1326
117,702,936,1053
117,715,1508,1560
117,1404,1443,1794
118,160,485,493
118,186,296,324
118,225,324,361
118,268,929,937
118,326,998,1010
118,467,1509,1524
118,708,944,1062
118,770,1213,1309
118,863,1473,1566
119,238,289,340
119,268,321,378
119,280,602,623
119,399,1239,1253
119,440,1225,1244
119,714,952,1071
119,812,865,1058
119,918,969,1190
119,1337,1918,2114
120,160,200,240
120,190,530,540
120,207,622,631
120,310,1020,1030
120,324,474,522
120,336,392,464
120,400,720,760
120,423,1098,1119
120,510,660,750
120,609,927,1008
120,640,660,820
120,656,712,864
120,684,790,934
120,720,960,1080
120,795,1910,1955
120,810,1360,1450
120,819,909,1092
120,860,1590,1670
120,912,1840,1912
120,985,1895,1980
120,1064,1708,1836
120,1143,1473,1674
120,1150,1298,1548
120,1440,1480,1840
121,122,360,369
121,165,297,319
121,212,1119,1122
121,278,1606,1609
121,300,1167,1174
121,726,968,1089
121,839,1784,1844
122,180,1128,1130
122,372,535,591
122,688,1056,1146
122,729,816,977
122,732,976,1098
123,125,208,234
123,136,453,460
123,164,205,246
123,168,490,499
123,197,388,408
123,250,909,916
123,276,316,379
123,319,563,597
123,342,957,972
123,410,738,779
123,675,841,967
123,732,1686,1731
123,738,984,1107
123,853,893,1101
123,870,1048,1219
123,1476,1517,1886
124,132,288,304
124,251,620,635
124,256,548,568
124,366,1298,1308
124,380,876,900
124,527,682,775
124,744,992,1116
124,795,933,1096
124,992,1080,1308
124,1142,1384,1606
125,155,430,440
125,190,435,450
125,240,370,405
125,340,950,965
125,387,1576,1584
125,460,835,880
125,562,563,710
125,750,1000,1125
126,133,147,196
126,168,210,252
126,207,630,639
126,249,615,630
126,252,306,360
126,258,504,528
126,276,1128,1134
126,420,756,798
126,456,1330,1348
126,511,1857,1870
126,543,945,1002
126,672,693,861
126,756,1008,1134
126,770,1624,1680
126,839,849,1064
126,847,1169,1302
126,972,1026,1260
126,973,1934,2013
126,987,1341,1500
126,1169,1351,1596
126,1512,1554,1932
127,188,432,447
127,204,321,352
127,330,521,564
127,482,617,704
127,521,552,678
127,762,1016,1143
128,150,954,956
128,184,328,352
128,214,810,816
128,216,340,372
128,279,844,855
128,310,1328,1334
128,376,864,888
128,408,1704,1712
128,544,704,800
128,763,1176,1275
128,768,1024,1152
128,1240,1340,1628
128,1828,1916,2360
129,172,215,258
129,327,820,838
129,410,1462,1473
129,430,774,817
129,774,1032,1161
129,1548,1591,1978
130,174,284,312
130,254,496,520
130,275,390,435
130,510,1040,1080
130,572,1054,1108
130,650,1210,1270
130,780,1040,1170
130,1560,1985,2265
131,212,445,464
131,213,1408,1410
131,261,400,438
131,786,1048,1179
131,878,1096,1259
131,1096,1130,1403
132,153,354,369
132,176,220,264
132,180,324,348
132,194,1264,1266
132,209,583,594
132,219,384,411
132,234,520,538
132,280,368,420
132,306,324,402
132,341,1122,1133
132,342,1530,1536
132,440,792,836
132,450,840,882
132,471,622,703
132,561,726,825
132,597,900,981
132,637,1659,1690
132,704,726,902
132,792,1056,1188
132,891,1496,1595
132,946,1749,1837
132,1584,1628,2024
133,266,323,380
133,371,630,672
133,420,483,574
133,451,680,742
133,492,1260,1285
133,644,707,854
133,651,1806,1834
133,798,1064,1197
133,1026,1083,1330
134,151,353,368
134,334,354,438
134,523,1509,1530
134,651,1162,1227
134,804,1072,1206
134,1308,1800,2006
135,150,185,230
135,159,597,603
135,164,304,327
135,177,376,394
135,180,225,270
135,188,414,431
135,207,237,291
135,230,985,990
135,320,1530,1535
135,377,748,780
135,378,441,522
135,450,810,855
135,578,1672,1695
135,620,738,863
135,738,801,972
135,748,1196,1287
135,810,1080,1215
135,825,1740,1800
135,1160,1585,1770
135,1284,1632,1863
135,1620,1665,2070
136,141,1331,1332
136,156,260,288
136,191,1025,1028
136,226,332,370
136,320,688,712
136,456,1416,1432
136,492,692,768
136,578,748,850
136,816,1088,1224
136,1233,1839,2008
136,1366,1928,2134
136,1418,1958,2180
136,1614,1970,2280
137,279,1002,1010
137,511,1578,1596
137,822,1096,1233
138,141,444,453
138,145,375,388
138,178,407,423
138,184,230,276
138,198,292,328
138,200,223,279
138,239,418,447
138,246,248,320
138,378,603,651
138,460,828,874
138,486,1800,1812
138,516,582,696
138,564,630,756
138,591,1593,1620
138,601,695,822
138,612,1590,1620
138,656,774,908
138,736,759,943
138,828,1104,1242
138,838,1572,1648
138,894,1786,1858
138,978,1401,1545
138,1068,1200,1434
138,1124,1200,1466
138,1465,1487,1860
138,1656,1702,2116
139,309,428,480
139,509,753,825
139,834,1112,1251
140,151,161,218
140,230,700,710
140,265,375,420
140,280,340,400
140,308,808,824
140,378,553,609
140,595,770,875
140,840,1120,1260
140,1080,1140,1400
140,1155,1966,2091
141,155,1042,1044
141,164,691,696
141,188,235,282
141,225,885,891
141,226,600,613
141,272,330,389
141,291,486,522
141,470,846,893
141,473,733,795
141,699,1084,1174
141,734,1930,1965
141,846,1128,1269
141,1050,1218,1437
141,1067,1254,1472
141,1074,1683,1818
141,1176,1218,1509
141,1692,1739,2162
142,146,276,300
142,159,569,576
142,162,768,772
142,300,524,558
142,354,524,576
142,362,369,465
142,437,1160,1181
142,509,859,916
142,620,976,1054
142,768,1929,1969
142,852,1136,1278
142,1560,1820,2142
143,195,351,377
143,442,1401,1416
143,561,1144,1188
143,715,1331,1397
143,858,1144,1287
144,152,168,224
144,152,244,276
144,170,244,282
144,179,405,422
144,192,240,288
144,207,369,396
144,227,277,330
144,228,636,648
144,251,1117,1122
144,255,1473,1476
144,265,606,625
144,314,892,906
144,372,1224,1236
144,399,441,534
144,411,426,531
144,423,972,999
144,459,1917,1926
144,480,864,912
144,514,654,748
144,588,1364,1400
144,612,792,900
144,768,792,984
144,804,855,1047
144,864,1152,1296
144,880,1856,1920
144,968,1336,1488
144,972,1632,1740
144,1032,1908,2004
144,1112,1830,1958
144,1336,1544,1824
144,1455,1481,1850
144,1728,1776,2208
144,1897,1914,2401
145,170,220,265
145,179,267,303
145,198,714,721
145,375,480,550
145,498,1151,1182
145,870,1160,1305
146,240,628,642
146,246,862,870
146,270,340,396
146,348,414,488
146,536,727,815
146,628,996,1074
146,652,1961,1985
146,727,1800,1839
146,876,1168,1314
146,940,1006,1228
146,1296,1518,1784
147,157,186,238
147,196,245,294
147,197,1342,1344
147,232,357,394
147,240,789,798
147,252,306,363
147,294,357,420
147,301,588,616
147,322,1316,1323
147,366,1386,1395
147,471,1403,1421
147,490,882,931
147,564,826,907
147,882,1176,1323
147,1134,1197,1470
147,1764,1813,2254
148,629,814,925
148,696,950,1062
148,888,1184,1332
148,1116,1980,2092
149,166,411,426
149,256,363,408
149,336,427,492
149,508,579,690
149,584,970,1037
149,668,739,890
149,723,1053,1157
149,894,1192,1341
149,1142,1294,1541
149,1146,1723,1878
150,183,192,255
150,186,516,528
150,200,250,300
150,201,648,657
150,222,291,339
150,228,522,540
150,248,877,885
150,272,1978,1980
150,288,444,486
150,368,1485,1493
150,408,1140,1158
150,420,490,580
150,485,496,621
150,500,900,950
150,516,771,843
150,519,1497,1518
150,552,855,927
150,552,1002,1056
150,732,820,982
150,800,825,1025
150,820,890,1080
150,900,1200,1350
150,965,1488,1613
150,1272,1978,2140
150,1800,1850,2300
151,162,272,303
151,367,1115,1129
151,416,600,663
151,636,1514,1551
151,906,1208,1359
151,1046,1278,1479
152,158,229,269
152,172,264,300
152,192,316,348
152,219,270,323
152,228,496,516
152,282,342,404
152,330,384,458
152,333,603,638
152,337,578,617
152,415,1662,1671
152,424,720,768
152,480,552,656
152,505,519,648
152,646,836,950
152,736,808,976
152,829,1219,1336
152,912,1216,1368
152,1086,1720,1854
152,1104,1810,1938
152,1180,1348,1600
153,174,568,577
153,204,255,306
153,246,1431,1434
153,256,716,729
153,316,1290,1297
153,360,774,801
153,456,570,657
153,510,918,969
153,513,1593,1611
153,534,607,724
153,670,743,894
153,696,1383,1440
153,716,1228,1305
153,918,1224,1377
153,935,1972,2040
153,1048,1290,1489
153,1260,1535,1778
153,1290,1314,1641
153,1836,1887,2346
154,210,378,406
154,251,357,402
154,253,770,781
154,308,374,440
154,357,378,469
154,399,1785,1792
154,525,980,1029
154,924,1232,1386
154,1188,1254,1540
155,165,360,380
155,320,685,710
155,357,700,732
155,404,1096,1115
155,475,1095,1125
155,930,1240,1395
155,1240,1350,1635
156,208,260,312
156,247,689,702
156,330,468,522
156,344,390,470
156,403,1326,1339
156,520,936,988
156,584,624,764
156,612,1248,1296
156,663,858,975
156,719,820,975
156,780,1452,1524
156,832,858,1066
156,936,1248,1404
156,1053,1768,1885
156,1424,1573,1893
156,1872,1924,2392
157,446,870,909
157,942,1256,1413
158,171,228,275
158,241,295,352
158,244,1010,1016
158,490,714,786
158,493,619,712
158,528,1890,1904
158,754,1268,1352
158,948,1264,1422
158,1343,1636,1895
159,174,582,591
159,212,265,318
159,214,228,295
159,459,873,915
159,513,766,838
159,530,954,1007
159,565,569,717
159,582,1000,1063
159,617,852,950
159,954,1272,1431
159,1908,1961,2438
160,191,356,383
160,230,410,440
160,243,389,426
160,270,425,465
160,326,387,459
160,386,913,937
160,432,632,696
160,438,776,822
160,470,1080,1110
160,471,1065,1096
160,522,1478,1500
160,564,1464,1492
160,680,880,1000
160,812,1236,1344
160,960,1280,1440
160,1048,1670,1798
160,1092,1212,1456
160,1212,1586,1794
160,1514,1558,1936
160,1524,1964,2232
160,1550,1675,2035
161,322,391,460
161,602,679,812
161,658,735,882
161,714,1855,1890
161,966,1288,1449
161,1242,1311,1610
161,1246,1400,1673
162,171,189,252
162,173,282,317
162,180,222,276
162,216,270,324
162,240,489,513
162,276,1182,1188
162,294,334,406
162,384,1836,1842
162,393,671,716
162,404,478,564
162,419,517,600
162,456,1161,1185
162,489,612,705
162,540,972,1026
162,549,1434,1461
162,600,1737,1761
162,709,1784,1821
162,745,956,1089
162,852,1220,1346
162,864,891,1107
162,972,1296,1458
162,996,1070,1304
162,1089,1503,1674
162,1392,1902,2124
162,1503,1737,2052
162,1944,1998,2484
163,164,197,254
163,396,696,739
163,978,1304,1467
163,1076,1445,1622
164,238,994,1000
164,274,577,601
164,456,1276,1296
164,586,695,815
164,639,1033,1110
164,697,902,1025
164,984,1312,1476
165,220,275,330
165,225,405,435
165,339,888,906
165,350,460,525
165,384,1500,1509
165,462,539,638
165,530,576,701
165,550,990,1045
165,680,859,984
165,902,979,1188
165,990,1320,1485
165,1819,1889,2337
166,522,1308,1336
166,810,932,1104
166,996,1328,1494
166,1121,1311,1542
166,1130,1758,1902
167,288,1377,1382
167,436,513,606
167,562,825,906
167,769,1362,1440
167,980,1057,1286
167,1002,1336,1503
167,1129,1254,1506
168,183,630,639
168,224,280,336
168,266,742,756
168,268,321,385
168,276,840,852
168,306,669,693
168,318,450,504
168,332,820,840
168,336,408,480
168,344,672,704
168,368,1504,1512
168,399,489,570
168,434,1428,1442
168,553,698,801
168,560,1008,1064
168,714,924,1050
168,724,1260,1336
168,896,924,1148
168,1008,1344,1512
168,1068,1610,1754
168,1134,1904,2030
168,1296,1368,1680
168,1316,1788,2000
169,234,380,417
169,302,1895,1898
169,663,1352,1404
169,845,1573,1651
169,1014,1352,1521
169,1718,1996,2353
170,195,325,360
170,214,440,464
170,276,342,404
170,348,501,557
170,384,577,633
170,400,860,890
170,414,1774,1782
170,419,706,755
170,570,1770,1790
170,615,865,960
170,634,1319,1367
170,706,794,950
170,1020,1360,1530
170,1172,1792,1946
170,1636,1702,2104
171,204,540,555
171,224,1038,1043
171,228,285,342
171,236,736,747
171,246,1485,1488
171,282,349,412
171,341,1360,1368
171,345,635,671
171,378,840,867
171,384,653,698
171,438,540,627
171,477,810,864
171,540,621,738
171,570,1026,1083
171,828,909,1098
171,840,1246,1363
171,1026,1368,1539
171,1080,1398,1587
171,1398,1486,1819
171,1618,1685,2082
172,190,194,268
172,318,537,577
172,336,441,505
172,731,946,1075
172,874,1973,2029
172,1032,1376,1548
172,1538,1566,1956
173,214,267,324
173,232,339,384
173,243,898,906
173,394,1563,1572
173,1038,1384,1557
174,177,207,270
174,204,264,318
174,225,1359,1362
174,232,290,348
174,239,297,356
174,247,284,351
174,300,764,782
174,393,480,561
174,436,837,877
174,450,576,660
174,471,537,642
174,580,1044,1102
174,594,632,776
174,603,765,876
174,641,1582,1617
174,738,898,1042
174,928,957,1189
174,1044,1392,1566
174,1460,1842,2108
175,217,602,616
175,266,609,630
175,336,518,567
175,350,425,500
175,385,1010,1030
175,396,761,798
175,476,1330,1351
175,644,1169,1232
175,1050,1400,1575
175,1350,1425,1750
176,190,824,830
176,204,472,492
176,240,432,464
176,253,451,484
176,292,512,548
176,408,432,536
176,444,582,662
176,470,1018,1052
176,517,1188,1221
176,600,1120,1176
176,748,968,1100
176,772,1774,1822
176,796,1200,1308
176,1056,1408,1584
177,225,551,569
177,236,295,354
177,276,343,406
177,279,444,486
177,489,1497,1515
177,495,730,802
177,590,1062,1121
177,1062,1416,1593
177,1780,1847,2286
178,188,401,425
178,295,329,406
178,297,639,664
178,462,912,952
178,846,1752,1816
178,1068,1424,1602
178,1310,1700,1928
179,188,229,290
179,267,447,485
179,482,565,668
179,640,933,1026
179,904,1322,1451
179,1018,1101,1338
179,1074,1432,1611
179,1522,1653,2004
180,190,210,280
180,190,305,345
180,197,379,408
180,212,796,804
180,240,300,360
180,276,316,388
180,285,795,810
180,402,1136,1154
180,465,1530,1545
180,486,711,783
180,504,588,696
180,509,904,957
180,600,1080,1140
180,735,1705,1750
180,765,990,1125
180,796,1598,1662
180,960,990,1230
180,984,1068,1296
180,1026,1185,1401
180,1080,1440,1620
180,1210,1670,1860
180,1670,1930,2280
180,1725,1947,2322
181,315,462,514
181,643,800,922
181,1086,1448,1629
182,240,1818,1820
182,299,910,923
182,364,442,520
182,385,546,609
182,628,924,1014
182,700,1235,1307
182,714,1456,1512
182,910,1694,1778
182,1092,1456,1638
182,1404,1482,1820
183,192,290,335
183,201,220,292
183,244,305,366
183,270,1692,1695
183,604,1545,1576
183,610,1098,1159
183,1032,1584,1719
183,1098,1464,1647
183,1458,1594,1927
183,1537,1622,1992
184,188,592,604
184,441,1095,1120
184,504,804,868
184,645,1083,1156
184,688,776,928
184,752,840,1008
184,782,1012,1150
184,1104,1472,1656
184,1304,1868,2060
184,1424,1600,1912
185,201,1551,1553
185,207,346,384
185,218,271,332
185,428,511,602
185,639,904,1002
185,1110,1480,1665
185,1228,1311,1602
185,1513,1987,2245
186,198,432,456
186,236,313,369
186,248,310,372
186,310,360,436
186,384,822,852
186,484,488,618
186,502,1244,1272
186,549,1947,1962
186,570,1314,1350
186,620,1116,1178
186,992,1023,1271
186,1035,1888,1987
186,1116,1488,1674
186,1488,1620,1962
187,255,459,493
187,261,524,552
187,302,725,746
187,398,1236,1251
187,440,946,979
187,557,1172,1214
187,627,1947,1969
187,837,1272,1384
187,1122,1496,1683
188,192,198,278
188,298,774,792
188,300,1180,1188
188,388,648,696
188,393,478,561
188,463,569,662
188,687,1270,1335
188,799,1034,1175
188,1128,1504,1692
188,1143,1441,1650
188,1400,1624,1916
188,1568,1624,2012
189,210,259,322
189,252,315,378
189,267,682,700
189,322,1379,1386
189,378,459,540
189,387,756,792
189,414,1692,1701
189,515,1020,1064
189,630,1134,1197
189,684,1995,2022
189,1062,1162,1405
189,1134,1512,1701
189,1458,1539,1890
190,215,330,375
190,240,395,435
190,279,449,492
190,285,620,645
190,392,496,574
190,458,654,726
190,530,900,960
190,531,773,852
190,600,690,820
190,786,1088,1212
190,834,864,1072
190,920,1010,1220
190,1140,1520,1710
190,1475,1685,2000
191,278,697,716
191,290,361,428
191,332,409,482
191,354,376,471
191,781,1167,1275
191,1076,1705,1838
191,1146,1528,1719
191,1708,1785,2202
192,214,282,340
192,225,1431,1434
192,249,263,344
192,256,320,384
192,261,955,964
192,276,492,528
192,304,848,864
192,321,1215,1224
192,324,510,558
192,326,396,470
192,340,1964,1968
192,465,1992,2001
192,496,1632,1648
192,532,588,712
192,548,568,708
192,564,1296,1332
192,640,1152,1216
192,681,1112,1193
192,816,1056,1200
192,920,1366,1494
192,1012,1706,1818
192,1024,1056,1312
192,1072,1140,1396
192,1152,1536,1728
193,276,446,489
193,303,1706,1710
193,366,447,526
193,366,495,562
193,411,941,969
193,461,631,709
193,734,1012,1129
193,746,1543,1600
193,1158,1544,1737
193,1574,1655,2036
194,463,1290,1311
194,640,830,944
194,666,778,918
194,732,859,1011
194,1164,1552,1746
194,1392,1660,1938
194,1644,1660,2082
195,260,325,390
195,261,426,468
195,381,744,780
195,546,637,754
195,650,1170,1235
195,730,780,955
195,765,1560,1620
195,858,1581,1662
195,975,1815,1905
195,1066,1157,1404
195,1170,1560,1755
196,259,1286,1291
196,272,414,462
196,320,1052,1064
196,322,980,994
196,336,408,484
196,371,525,588
196,392,476,560
196,488,1848,1860
196,608,1246,1294
196,618,1910,1932
196,833,1078,1225
196,920,1071,1263
196,1176,1568,1764
196,1407,1473,1816
196,1512,1596,1960
197,198,1011,1016
197,346,872,893
197,620,979,1058
197,1182,1576,1773
198,209,231,308
198,219,818,827
198,264,330,396
198,270,486,522
198,291,1896,1899
198,351,780,807
198,400,698,744
198,420,552,630
198,454,1445,1461
198,459,486,603
198,467,717,782
198,472,698,768
198,660,1188,1254
198,675,1260,1323
198,752,1674,1724
198,780,1066,1192
198,1056,1089,1353
198,1126,1902,2026
198,1188,1584,1782
198,1331,1837,2046
198,1552,1850,2160
199,249,1392,1396
199,393,510,586
199,404,1649,1658
199,1194,1592,1791
200,239,388,431
200,244,256,340
200,248,688,704
200,268,864,876
200,296,388,452
200,304,696,720
200,346,1654,1660
200,384,592,648
200,426,646,708
200,484,894,942
200,540,790,870
200,544,1520,1544
200,688,1028,1124
200,692,1996,2024
200,705,1830,1865
200,736,1140,1236
200,736,1336,1408
200,850,1100,1250
200,997,1122,1341
200,1015,1545,1680
200,1130,1264,1514
200,1200,1600,1800
200,1365,1515,1820
201,268,335,402
201,284,526,561
201,501,531,657
201,543,1756,1774
201,648,1186,1249
201,670,1206,1273
201,1206,1608,1809
201,1388,1870,2097
202,261,396,445
202,356,438,516
202,422,1516,1528
202,976,1460,1594
202,1212,1616,1818
202,1460,1732,2026
202,1780,1862,2296
203,238,308,371
203,309,612,644
203,406,493,580
203,525,672,770
203,588,733,846
203,994,1621,1738
203,1218,1624,1827
203,1566,1653,2030
204,234,390,432
204,272,340,408
204,314,384,458
204,323,901,918
204,328,1908,1912
204,339,498,555
204,388,558,622
204,454,554,648
204,480,1032,1068
204,527,1734,1751
204,608,760,876
204,680,1224,1292
204,738,1038,1152
204,867,1122,1275
204,928,1844,1920
204,1023,1364,1535
204,1046,1285,1485
204,1088,1122,1394
204,1098,1814,1940
204,1154,1726,1884
204,1224,1632,1836
204,1720,1752,2188
205,248,1627,1630
205,384,822,853
205,398,1056,1077
205,570,1595,1620
205,1230,1640,1845
205,1238,1387,1660
206,211,526,547
206,230,1318,1322
206,280,408,462
206,408,1344,1358
206,625,743,872
206,649,1423,1468
206,1236,1648,1854
207,209,862,870
207,250,786,799
207,276,345,414
207,297,438,492
207,369,372,480
207,417,850,886
207,516,848,911
207,690,1242,1311
207,705,839,983
207,774,873,1044
207,846,945,1134
207,984,1161,1362
207,1242,1656,1863
207,1602,1800,2151
207,1686,1800,2199
208,299,533,572
208,300,858,874
208,440,624,696
208,611,1404,1443
208,816,1664,1728
208,884,1144,1300
208,1040,1936,2032
208,1248,1664,1872
209,285,513,551
209,583,990,1056
209,660,759,902
209,1012,1111,1342
209,1055,1558,1706
209,1254,1672,1881
210,280,350,420
210,345,1050,1065
210,392,580,642
210,415,1025,1050
210,420,510,600
210,430,840,880
210,460,1880,1890
210,462,1212,1236
210,469,531,640
210,588,686,812
210,700,1260,1330
210,905,1575,1670
210,1025,1639,1764
210,1120,1155,1435
210,1148,1246,1512
210,1260,1680,1890
210,1620,1710,2100
211,301,1232,1240
211,662,677,848
211,1266,1688,1899
212,232,776,788
212,370,670,712
212,445,894,933
212,454,458,584
212,538,1340,1370
212,612,1164,1220
212,643,882,987
212,887,1564,1655
212,901,1166,1325
212,1272,1696,1908
213,219,414,450
213,243,1152,1158
213,268,542,573
213,284,355,426
213,287,735,755
213,323,334,432
213,450,786,837
213,531,786,864
213,710,1278,1349
213,930,1464,1581
213,1278,1704,1917
213,1464,1798,2077
214,216,272,342
214,418,674,730
214,460,554,652
214,560,1844,1862
214,584,724,838
214,612,762,880
214,1284,1712,1926
214,1412,1780,2038
214,1532,1626,1992
215,218,409,446
215,433,1290,1308
215,1058,1144,1391
215,1290,1720,1935
216,218,300,362
216,228,252,336
216,228,366,414
216,240,296,368
216,253,1115,1122
216,255,366,423
216,284,330,410
216,288,360,432
216,320,652,684
216,326,340,438
216,342,954,972
216,368,1576,1584
216,394,1536,1546
216,471,1338,1359
216,523,764,843
216,534,730,820
216,558,1836,1854
216,608,1548,1580
216,652,816,940
216,652,1191,1255
216,703,1241,1314
216,720,1296,1368
216,732,1912,1948
216,771,981,1122
216,848,1206,1334
216,918,1188,1350
216,1152,1188,1476
216,1251,1520,1763
216,1281,1943,2114
216,1296,1728,1944
217,231,504,532
217,431,1284,1302
217,434,527,620
217,448,959,994
217,665,1533,1575
217,780,935,1092
217,875,881,1109
217,1302,1736,1953
217,1674,1767,2170
217,1736,1890,2289
218,340,950,968
218,411,412,531
218,443,1573,1586
218,566,967,1031
218,573,708,821
218,586,874,958
218,670,991,1087
218,699,880,1011
218,720,1483,1539
218,952,1497,1617
218,1204,1680,1866
218,1308,1744,1962
218,1483,1836,2115
219,223,443,477
219,269,370,432
219,292,365,438
219,360,942,963
219,369,1293,1305
219,405,510,594
219,424,1224,1243
219,522,621,732
219,538,596,723
219,544,669,778
219,730,1314,1387
219,940,990,1219
219,942,1494,1611
219,1078,1757,1884
219,1314,1752,1971
219,1410,1509,1842
219,1624,1890,2227
220,255,590,615
220,300,540,580
220,347,1389,1398
220,365,640,685
220,443,773,824
220,452,1184,1208
220,510,540,670
220,512,2000,2012
220,594,869,957
220,750,1400,1470
220,788,834,1026
220,919,977,1198
220,935,1210,1375
220,995,1500,1635
220,1320,1760,1980
221,355,1236,1248
221,507,760,834
221,520,1118,1157
221,818,1924,1973
221,867,1768,1836
221,1326,1768,1989
222,296,370,444
222,296,930,944
222,396,1154,1172
222,582,1370,1406
222,740,1332,1406
222,1044,1425,1593
222,1184,1221,1517
222,1200,1810,1972
222,1332,1776,1998
223,281,776,794
223,326,1297,1306
223,569,960,1026
223,1338,1784,2007
224,244,840,852
224,322,574,616
224,368,1120,1136
224,378,595,651
224,408,892,924
224,424,600,672
224,448,544,640
224,532,652,760
224,658,1512,1554
224,923,1222,1379
224,952,1232,1400
224,1344,1792,2016
224,1728,1824,2240
225,265,995,1005
225,279,774,792
225,287,588,620
225,300,375,450
225,342,783,810
225,345,395,485
225,383,606,662
225,426,1808,1817
225,432,666,729
225,612,1710,1737
225,630,735,870
225,750,1350,1425
225,828,1503,1584
225,847,1106,1254
225,1098,1230,1473
225,1230,1335,1620
225,1350,1800,2025
226,232,542,568
226,248,440,482
226,292,332,418
226,332,414,492
226,417,647,708
226,501,755,828
226,528,926,984
226,736,1454,1516
226,774,1970,2010
226,1221,1542,1765
226,1356,1808,2034
227,230,277,356
227,277,1350,1356
227,471,579,677
227,661,1094,1172
227,1362,1816,2043
228,258,396,450
228,272,720,740
228,288,474,522
228,304,380,456
228,328,1980,1984
228,342,744,774
228,361,1007,1026
228,423,513,606
228,458,1596,1610
228,495,576,687
228,504,1120,1156
228,522,710,800
228,584,720,836
228,589,1938,1957
228,596,1510,1542
228,636,1080,1152
228,720,828,984
228,739,1146,1243
228,760,1368,1444
228,930,1406,1532
228,969,1254,1425
228,971,1965,2042
228,1104,1212,1464
228,1151,1513,1710
228,1216,1254,1558
228,1368,1824,2052
228,1440,1864,2116
229,256,506,541
229,270,474,517
229,284,643,670
229,1374,1832,2061
229,1800,1994,2397
229,1842,1994,2421
230,235,740,755
230,244,298,376
230,372,1224,1238
230,384,1689,1697
230,421,454,565
230,630,1005,1085
230,732,768,950
230,860,970,1160
230,940,1050,1260
230,1031,1969,2060
230,1380,1840,2070
230,1780,2000,2390
231,308,385,462
231,315,567,609
231,462,561,660
231,473,924,968
231,490,644,735
231,770,1386,1463
231,1386,1848,2079
231,1782,1881,2310
232,236,276,360
232,242,1214,1220
232,272,352,424
232,279,930,943
232,300,1812,1816
232,327,452,519
232,396,591,655
232,405,1416,1429
232,434,1312,1330
232,524,640,748
232,542,610,736
232,600,768,880
232,628,716,856
232,698,929,1049
232,804,1020,1168
232,986,1276,1450
232,1392,1856,2088
233,279,424,480
233,344,958,977
233,376,458,545
233,502,1751,1766
233,596,703,830
233,658,951,1050
233,1146,1503,1700
233,1396,1503,1830
233,1398,1864,2097
234,247,273,364
234,260,397,453
234,312,390,468
234,452,763,819
234,495,702,783
234,516,585,705
234,780,1404,1482
234,876,936,1146
234,918,1872,1944
234,1248,1287,1599
234,1404,1872,2106
235,236,362,419
235,341,680,716
235,375,1475,1485
235,485,810,870
235,996,1557,1684
235,1410,1880,2115
235,1557,1884,2188
236,320,970,986
236,372,592,648
236,393,394,513
236,450,648,722
236,475,526,643
236,536,1858,1874
236,652,1996,2020
236,1003,1298,1475
236,1416,1888,2124
237,275,580,612
237,316,395,474
237,366,1515,1524
237,376,1299,1312
237,735,1071,1179
237,790,1422,1501
237,1131,1902,2028
237,1156,1515,1714
237,1422,1896,2133
238,273,455,504
238,391,1190,1207
238,476,578,680
238,536,642,756
238,560,1204,1246
238,861,1211,1344
238,1036,1847,1951
238,1428,1904,2142
238,1624,1730,2116
238,1836,1938,2380
239,349,1243,1255
239,664,1310,1367
239,753,906,1058
239,804,1017,1166
239,1434,1912,2151
239,1623,1929,2255
240,271,305,396
240,320,400,480
240,345,615,660
240,380,1060,1080
240,414,1244,1262
240,648,948,1044
240,657,1164,1233
240,665,735,890
240,672,784,928
240,685,710,885
240,705,1620,1665
240,789,1603,1666
240,797,1147,1266
240,800,1440,1520
240,905,1356,1481
